lang-id	latitude	longitude
knt 	 -7.97456 	 -71.56151
knu 	 7.85002 	 -8.25793
knr 	 -4.49681 	 143.19180
kns 	 5.98085 	 101.02595
knp 	 6.30293 	 11.69315
knq 	 5.75005 	 101.27709
ldb 	 9.12585 	 7.77525
ldg 	 6.00131 	 8.28951
ldd 	 10.05896 	 9.59745
ldk 	 9.29145 	 11.16360
ldj 	 10.43656 	 8.70513
ldi 	 -6.56000 	 14.75600
ldh 	 8.63772 	 12.16436
ldo 	 9.40660 	 11.05109
wie 	 -13.84599 	 141.85775
ldm 	 10.87529 	 -14.08947
ldl 	 9.70781 	 12.15084
ldq 	 7.25555 	 10.94988
ldp 	 9.53256 	 11.49724
pss 	 -6.08192 	 149.69627
cuw 	 27.35802 	 86.98242
cuv 	 10.64483 	 14.00059
cuu 	 23.56897 	 101.89865
cut 	 17.90286 	 -96.66452
cur 	 26.91065 	 87.21331
cuq 	 19.21816 	 108.74318
cup 	 33.31483 	 -116.51471
ybe 	 39.05481 	 99.31118
cux 	 17.75598 	 -96.78797
cug 	 6.59687 	 10.41045
rga 	 -15.40476 	 166.84305
cuc 	 17.91840 	 -96.40743
cub 	 1.32382 	 -70.19393
cua 	 15.16883 	 108.43092
win 	 43.50000 	 -88.50000
cuo 	 10.20900 	 -63.01800
NOCODE_Jumana 	 -1.77291 	 -69.19556
cul 	 -8.55268 	 -70.66485
cuk 	 9.15686 	 -78.30750
cuj 	 -11.47453 	 -70.79527
rgn 	 44.23490 	 11.71892
cuh 	 -0.27405 	 37.61164
bin 	 6.40701 	 5.70426
bio 	 -3.73034 	 141.27254
bil 	 8.90052 	 11.19066
bim 	 10.45746 	 0.06121
bij 	 9.64648 	 9.56547
qwh 	 -9.38709 	 -77.77681
bif 	 11.46701 	 -15.13467
big 	 -7.33882 	 146.76483
bid 	 11.92036 	 18.80649
bie 	 -4.59850 	 145.44168
qwc 	 -9.99999 	 -76.49999
qwa 	 -8.57647 	 -77.98643
bia 	 -29.06470 	 117.24640
biz 	 0.93777 	 18.12661
wii 	 -3.59408 	 142.33033
bix 	 22.59038 	 84.19070
biy 	 23.58500 	 85.56115
biv 	 9.28730 	 -2.72672
biw 	 3.65994 	 12.85740
bit 	 -4.41689 	 142.46278
wih 	 -14.05797 	 141.92538
bir 	 -4.77763 	 143.21255
bis 	 -19.99097 	 167.37190
bip 	 1.16839 	 28.76265
biq 	 -2.11115 	 146.39801
NOCODE_Kaniet-Dempwolff 	 -0.88000 	 145.50000
NOCODE_Amam 	  	 
wiv 	 -4.69751 	 149.48864
pwm 	 7.61045 	 117.05600
wiu 	 -6.35863 	 144.21446
NOCODE_Remo-Blanco-River 	 -6.13728 	 -73.54431
api 	 -7.84711 	 -57.91002
wir 	 -9.30537 	 -59.47688
ijs 	 4.44235 	 6.32192
NOCODE_Kurmin-Dangana 	  	 
apb 	 -9.60258 	 161.46689
ijc 	 5.17986 	 5.51702
ije 	 5.40296 	 6.51646
ijj 	 7.09729 	 2.64262
ijn 	 4.53194 	 6.69539
wbf 	 10.72826 	 -5.37515
pex 	 -5.34068 	 154.59284
pey 	 -6.16593 	 106.79976
pez 	 4.59150 	 114.58350
pev 	 5.24800 	 -66.08200
pep 	 -8.92289 	 141.42387
peq 	 38.76429 	 -122.54519
pes 	 28.65928 	 55.15861
pel 	 -3.02248 	 101.69111
pem 	 -5.64735 	 19.82753
peo 	  	 
peh 	 35.69718 	 102.99470
pei 	 21.29434 	 -100.52427
pej 	 39.10843 	 -123.20894
pek 	 -2.29891 	 147.81018
ped 	 -4.35889 	 145.03981
pee 	 -0.72583 	 120.07781
pef 	 39.28938 	 -122.50943
peg 	 19.34345 	 83.65520
pea 	 -7.98200 	 112.61857
peb 	 38.56467 	 -122.58582
ufi 	 -6.05128 	 146.24488
kbs 	 -0.00776 	 11.70762
cha 	 14.33066 	 145.27579
gji 	 10.34776 	 9.64965
bsq 	 7.27501 	 -11.54304
zir 	 10.52184 	 8.72792
bci 	 5.42509 	 -4.76565
NOCODE_Mango 	 23.74227 	 105.43139
NOCODE_Xinca-Yupiltepeque 	 14.19450 	 -89.79097
NOCODE_Geico 	 -6.56000 	 -43.00000
nsh 	 6.04616 	 9.83193
nsk 	 55.93161 	 -61.13183
nsm 	 25.99964 	 94.42351
NOCODE_Matanawi 	 -8.11035 	 -61.76697
nso 	 -24.79929 	 29.47179
nsa 	 25.85807 	 94.62794
NOCODE_Malaweg 	  	 
nsd 	 23.05800 	 101.41200
nse 	 -15.39455 	 31.35442
nsf 	 25.64690 	 99.68419
nsg 	 -2.97716 	 37.52801
nsx 	 -10.51661 	 16.73478
nsy 	  	 
nsz 	 38.04700 	 -120.39300
bse 	 6.07415 	 10.60354
nsq 	 38.41788 	 -120.58819
NOCODE_Bruny-Island 	 -43.37311 	 147.24793
nss 	 -2.14273 	 147.20245
nst 	 27.25725 	 96.38549
nsu 	 18.39688 	 -97.12655
nsw 	 -15.31691 	 166.79848
mkg 	 25.59464 	 107.72616
mkf 	 10.92343 	 9.71505
mke 	 21.57236 	 73.99564
mkd 	 41.59573 	 21.79321
mkc 	 -3.60838 	 142.39737
mkb 	 24.08704 	 87.35068
mka 	 8.20929 	 -5.72944
mko 	 9.25942 	 11.29504
mkn 	 -10.25257 	 123.62974
mkm 	 8.16761 	 98.31762
mkl 	 11.04385 	 3.05998
mkk 	 4.57276 	 13.46245
mkj 	 6.65651 	 159.77590
mki 	 26.41563 	 70.78257
mkw 	 -4.15654 	 14.56481
mkv 	 -15.43160 	 167.24091
mku 	 8.04787 	 -8.89973
mkt 	 -20.77083 	 165.04003
mks 	 17.55407 	 -98.11629
mkr 	 -4.76685 	 145.62100
mkq 	 37.78400 	 -122.41900
mkp 	 -9.60232 	 148.31167
NOCODE_Buena-Vista-Yokuts 	 35.22038 	 -119.23748
mkz 	 -8.65843 	 126.50732
mky 	 0.07337 	 127.42329
mkx 	 9.17930 	 124.72128
sdu 	 -1.70940 	 119.34941
sdp 	 27.00345 	 92.57987
sdr 	 24.74581 	 88.91575
sds 	 34.46781 	 9.43778
NOCODE_Bonari 	  	 
chw 	 -17.34285 	 37.12307
sdx 	 2.26758 	 111.76305
sdz 	 52.44816 	 6.29104
sde 	 10.22536 	 8.27136
sdf 	 36.02100 	 43.64400
sdg 	 35.30291 	 71.55567
sda 	 -2.97144 	 119.82920
sdb 	 36.37500 	 43.14400
sdc 	 40.74795 	 8.39332
sdm 	 -0.75188 	 110.52664
sdn 	 41.11312 	 9.24279
sdo 	 0.96817 	 110.65722
sdh 	 32.89773 	 46.59759
chz 	 17.69764 	 -96.22489
sdj 	 -4.58488 	 13.32125
sdk 	 -3.99024 	 143.39636
cic 	 33.94523 	 -97.13012
cib 	 6.84217 	 2.02134
cia 	 -5.68289 	 122.79103
zhw 	 6.53614 	 10.16651
cid 	 41.00000 	 -123.00000
cik 	 31.29650 	 78.52868
cih 	 32.55500 	 76.96100
cin 	 -10.58788 	 -60.83115
cim 	 46.87768 	 11.42855
cir 	 -21.81470 	 165.79163
zhb 	 30.74155 	 100.98277
ciw 	 47.34704 	 -94.27376
zhd 	 21.83753 	 107.36220
doc 	 26.99443 	 109.20384
zhi 	 9.37832 	 7.95163
ciy 	 9.21256 	 -63.10336
zhn 	 21.83753 	 107.36220
pfa 	 8.60286 	 152.23730
sxb 	 -0.95719 	 34.10330
sxe 	 -0.95605 	 13.12143
sxg 	 28.38951 	 100.40036
sxk 	  	 
sxm 	 13.47899 	 103.97800
sxn 	 4.45969 	 125.60407
sxr 	 23.26320 	 120.71074
sxs 	 7.06193 	 6.07531
sxu 	 51.15200 	 12.69200
sxw 	 6.58269 	 1.92015
lyn 	 -15.22208 	 18.80369
jct 	 39.84121 	 66.38050
lpo 	 25.22600 	 101.30200
kqq 	 -18.99884 	 -41.22993
kqp 	 9.42071 	 16.94232
kqw 	 -4.36520 	 152.78080
kqv 	 4.53988 	 115.75276
kqu 	 -33.03859 	 22.00209
kqt 	 5.39453 	 115.58186
kqz 	 -30.42065 	 19.77108
kqy 	 5.80545 	 37.86789
kqx 	 11.97648 	 15.03727
kqc 	 -9.56687 	 147.98550
kqb 	 -5.61712 	 147.86159
kqa 	 -4.83462 	 145.05864
kqg 	 9.79704 	 -4.24384
kqf 	 -10.29763 	 150.02702
kqe 	 6.81260 	 125.32763
kqd 	 36.04511 	 44.63646
kqk 	 6.64027 	 1.72346
kqj 	 -6.39399 	 155.74205
kqi 	 -9.36877 	 147.07916
kqo 	 5.83555 	 -7.85454
kqn 	 -12.41287 	 25.76457
kqm 	 9.72099 	 -4.05417
kql 	 -4.66964 	 143.85512
ukq 	 5.59913 	 7.96002
NOCODE_Yao 	  	 
ppu 	 24.32398 	 120.57694
NOCODE_Yonggu-Biao 	 23.71539 	 112.07482
lpe 	 -4.10590 	 140.46393
NOCODE_Alacalufe-Central 	 -53.43572 	 -71.04126
ago 	 -7.40306 	 145.68228
agn 	 10.53279 	 119.65546
agm 	 -7.15012 	 146.35192
agl 	 -5.71596 	 142.25411
agk 	 13.65101 	 123.33243
agj 	 10.65965 	 39.75603
agh 	 1.81314 	 24.87538
agg 	 -3.71670 	 141.19901
agf 	 -2.66787 	 132.54182
age 	 -6.01270 	 143.59198
agd 	 -6.20604 	 145.91695
agc 	 7.97915 	 7.71639
agb 	 6.02645 	 7.98385
xbr 	 -9.88447 	 120.23531
kmo 	 -4.08721 	 142.66438
xbo 	  	 
xbn 	  	 
xbi 	 -3.48467 	 142.69357
agz 	 13.45657 	 123.46250
agy 	 15.18409 	 121.05413
agx 	 41.92418 	 47.58429
agw 	 -10.69634 	 162.19059
agv 	 14.62541 	 121.45323
agu 	 15.33066 	 -91.31529
agt 	 17.95709 	 121.85716
ags 	 6.50094 	 9.86936
agr 	 -5.30044 	 -77.92179
xbc 	  	 
qvl 	 -10.41263 	 -76.96018
qvm 	 -9.84463 	 -76.49806
bvq 	 5.33280 	 27.08420
qvo 	 -0.07253 	 -76.38891
qvh 	 -9.15718 	 -76.33719
qvi 	 0.31776 	 -78.37286
qvj 	 -3.69352 	 -79.29151
bvt 	 -3.61403 	 130.81465
ddw 	 -7.76324 	 130.05955
bvy 	  	 
bvx 	 1.07773 	 17.23047
qva 	 -10.51379 	 -76.11354
qvc 	 -7.09314 	 -78.32141
bvc 	 -8.41627 	 160.72097
bvb 	 3.53638 	 8.68929
bva 	 11.11685 	 18.07644
bvg 	 4.66054 	 9.76306
qvy 	 30.31133 	 100.81260
qvz 	 -1.88573 	 -76.03888
bvd 	 -8.49014 	 160.77123
bvk 	 1.29075 	 113.24644
bvj 	 4.66709 	 7.30065
bvi 	 7.41311 	 27.69557
qvw 	 -12.18092 	 -75.20551
qvp 	 -11.14278 	 -76.73046
bvn 	 -3.95553 	 144.11929
bvm 	 6.00203 	 10.51269
qvs 	 -6.95820 	 -76.66080
pcp 	 -11.99684 	 -65.55679
ehu 	 7.48032 	 5.58213
kmv 	 3.42825 	 -51.68875
kmu 	 -6.38841 	 145.55598
NOCODE_Binahari-Ma 	  	 
tdi 	 -2.56493 	 121.94366
ddo 	 42.26458 	 45.80959
pum 	 27.07738 	 86.83801
ddn 	 11.66822 	 3.49109
quh 	 -20.92009 	 -66.33315
vlp 	 -14.71200 	 166.60553
vls 	 51.07540 	 3.11345
tri 	 2.53616 	 -55.75993
trh 	 -9.83576 	 149.56671
trj 	 11.20271 	 19.52541
trm 	 34.75482 	 70.96173
tro 	 24.40033 	 94.17031
trn 	 -15.33313 	 -65.40956
tra 	 34.17924 	 69.59007
trc 	 17.15414 	 -97.98262
NOCODE_Mayoruna-Jandiatuba 	 -4.97986 	 -70.03876
tre 	 -6.76213 	 134.28840
eve 	 70.66870 	 130.91417
trg 	 38.00000 	 47.00000
trf 	 10.42080 	 -61.41713
try 	 26.34412 	 92.26757
trx 	 1.43130 	 109.94987
trz 	 -6.19532 	 -61.74165
dde 	 -4.30483 	 13.56413
trq 	 17.24284 	 -97.92019
trp 	 23.19156 	 91.46733
trs 	 17.16278 	 -97.85471
trr 	 -3.22497 	 -75.56030
tru 	 37.22746 	 42.14510
trt 	 -3.37462 	 135.55117
trw 	 35.31014 	 72.53165
trv 	 23.90324 	 121.35776
tdk 	 9.36039 	 9.32836
tdj 	 -0.31553 	 120.00958
odt 	  	 
odu 	 4.83273 	 6.41493
odk 	 27.53636 	 67.84754
nmr 	 9.67581 	 13.82656
ues 	 -4.99012 	 122.95138
nms 	 -16.43387 	 167.56572
NOCODE_Remo-Jaquirana 	 -6.67934 	 -73.23578
tdl 	 9.47958 	 9.49007
NOCODE_Athima 	  	 
lea 	 -3.83196 	 27.14236
leb 	 -12.94501 	 30.22972
lec 	 -15.00921 	 -67.88181
led 	 2.18980 	 30.67945
lee 	 12.43050 	 -2.59229
lef 	 7.34549 	 0.50746
NOCODE_Akpondu 	 9.23523 	 8.54545
leh 	 -14.71918 	 28.25808
lei 	 -5.61407 	 146.44079
lej 	 -1.95874 	 25.33434
lek 	 -1.96650 	 147.22622
lel 	 -4.94672 	 20.56739
lem 	 4.58930 	 10.91566
leo 	 4.57457 	 11.40498
lep 	 27.08690 	 88.57259
leq 	 -4.99504 	 143.89062
ler 	 -2.33367 	 147.74163
les 	 1.87980 	 29.29185
let 	 -6.19889 	 150.50580
leu 	 -2.81957 	 151.11092
lev 	 -8.52787 	 124.05661
lew 	 -1.03033 	 120.13229
lex 	 -8.18378 	 127.94433
NOCODE_Palen 	  	 
lez 	 41.51572 	 47.89507
nmy 	 28.59085 	 101.89760
ctt 	  	 
ctu 	 17.48965 	 -92.46983
ctp 	 16.24950 	 -97.32436
cts 	 13.90317 	 124.27041
hrz 	 38.43411 	 48.28478
nmd 	 -1.67033 	 13.72792
ctz 	 16.07998 	 -97.30690
ctd 	 23.60789 	 93.51897
cte 	 17.66507 	 -96.14331
ctg 	 20.83100 	 93.16950
cta 	 16.29628 	 -97.53112
rdb 	 37.08782 	 49.88008
ctl 	 17.86460 	 -96.51764
ctm 	 30.33861 	 -90.91232
ctn 	 26.96099 	 87.18994
cto 	 7.52721 	 -76.74761
NOCODE_Faeto-Celle-San-Vito-Francoprovencal 	  	 
sgz 	 -3.99078 	 152.76834
mwe 	 -9.75639 	 38.87622
sgp 	 27.29600 	 95.60600
sgr 	 35.72000 	 53.30000
sgu 	 -3.14654 	 130.53020
sgt 	 27.34381 	 91.99717
sgw 	 8.11879 	 37.98907
sgi 	 7.12906 	 12.37786
sgh 	 37.50178 	 71.79251
sgk 	 21.64000 	 100.77000
sgm 	 -0.24587 	 33.89965
sgl 	 36.63540 	 71.67426
tdr 	 14.56720 	 108.11401
sga 	  	 
sgc 	 -0.35774 	 35.25853
sgb 	 15.19541 	 120.45949
sge 	 1.97695 	 116.95439
sgd 	  	 
ziw 	 -5.61864 	 38.41138
chb 	 6.24999 	 -74.16665
chc 	 34.96848 	 -80.88569
chd 	 16.18489 	 -95.73011
che 	 43.50000 	 45.50000
chf 	 18.17129 	 -92.73666
chg 	 38.21146 	 57.88758
chh 	 45.17285 	 -119.16560
chj 	 18.07504 	 -96.33686
chk 	 7.34083 	 151.59585
chl 	 33.53238 	 -116.69146
chn 	 55.00000 	 -125.00000
cho 	 33.89928 	 -94.81899
chp 	 58.36372 	 -110.83177
chq 	 17.56211 	 -96.60203
chr 	 35.46639 	 -83.16303
cht 	 -9.23129 	 -75.96211
chu 	 43.71712 	 22.84424
chv 	 55.48701 	 47.16298
zia 	 -7.95814 	 147.57935
zin 	 -2.64132 	 32.17547
chy 	 45.53206 	 -106.65888
zil 	 8.43000 	 -9.51000
zim 	 9.28888 	 15.70180
zik 	 -7.37010 	 141.45194
NOCODE_Ooku 	  	 
srb 	 19.12127 	 84.19005
pfe 	 7.82186 	 12.25182
pfl 	 49.70100 	 6.84600
NOCODE_Wagu 	  	 
iii 	 28.19474 	 102.12119
hra 	 24.45593 	 93.35103
NOCODE_Tiverighotto 	 10.10219 	 -62.51541
NOCODE_Payagua 	 -25.69500 	 -57.85767
xcg 	  	 
xce 	  	 
xch 	  	 
tac 	 27.46229 	 -107.85428
xcn 	 25.91161 	 -97.39563
xco 	  	 
xcl 	  	 
xcm 	 26.13333 	 -98.46667
xcr 	  	 
xcv 	  	 
xcw 	 28.25891 	 -97.89002
xct 	  	 
tam 	 10.52022 	 78.82599
xcy 	 46.11361 	 -117.94006
fal 	 9.51408 	 13.61642
NOCODE_Basum 	  	 
acs 	 -12.59400 	 -40.21445
NOCODE_Port-Sorell 	 -41.18837 	 146.55991
afo 	 8.24696 	 7.97061
gce 	 45.39142 	 -120.75010
afi 	 -4.88687 	 144.82082
afk 	 -4.71731 	 143.93712
afd 	 -4.96449 	 143.63712
afe 	 6.65923 	 8.96041
gcl 	 12.00670 	 -61.69894
afb 	 30.17000 	 47.50000
gcn 	 -9.14409 	 148.59048
xnb 	 23.32349 	 120.88736
gct 	 10.48533 	 -67.25787
afz 	 -2.88029 	 137.92395
aft 	 12.44598 	 30.76112
afu 	 5.42441 	 -0.59545
fam 	 7.54277 	 10.50499
afp 	 -4.77763 	 143.33712
afr 	 -22.00000 	 30.00000
afs 	 31.78425 	 -99.29339
npl 	 18.39688 	 -97.12655
npo 	 25.44785 	 94.11187
npn 	 -2.01359 	 146.93094
npi 	  	 
nph 	 26.47146 	 94.74761
npa 	 28.76714 	 84.22852
afn 	 4.58451 	 7.50186
npb 	 27.43007 	 90.53395
npy 	 -1.43707 	 120.33786
nps 	 -4.14421 	 139.75323
dww 	 -10.16915 	 149.99865
mjd 	 39.67211 	 -121.36786
mje 	 11.56970 	 15.41126
mjg 	 36.81770 	 102.11749
mjc 	 16.39642 	 -97.92788
mjl 	 31.54250 	 77.04187
mjm 	 -4.49918 	 145.42468
mjn 	 -5.73869 	 146.36380
gcf 	 14.49894 	 -61.02281
mjh 	 -11.33042 	 34.89592
mji 	 22.98561 	 105.02440
mjj 	 -4.61817 	 145.28314
mjk 	 -4.90780 	 145.77862
mjt 	 24.81236 	 87.64317
mju 	 18.27750 	 83.19080
mjv 	 9.85000 	 76.97000
mjw 	 25.73170 	 93.04624
mjp 	 8.59225 	 77.27197
mjq 	 10.44682 	 76.55856
mjr 	 8.85517 	 77.20382
mjs 	 9.20477 	 9.33752
mjx 	 22.16980 	 86.74451
mjy 	 43.90300 	 -74.26600
mjz 	 29.45587 	 80.37881
NOCODE_Apiaka-Tocantins 	 -6.50000 	 -49.77173
bjg 	 11.10971 	 -16.14972
vml 	 -26.21100 	 114.24500
vmm 	 17.16002 	 -97.17573
vmj 	 16.57738 	 -97.57591
vmk 	 -14.25105 	 36.52488
vmh 	 36.82593 	 49.96650
vmi 	 -14.34845 	 126.92120
vmf 	 50.00500 	 8.62100
vmg 	 -4.31803 	 152.00520
vmd 	 12.62244 	 75.10613
vme 	 -8.13455 	 129.87322
vmb 	 -20.13889 	 143.43797
vmc 	 17.35180 	 -98.01463
vma 	 -20.92944 	 116.60740
NOCODE_Nese 	  	 
vmz 	 18.08289 	 -96.88892
vmx 	 17.12577 	 -97.09983
vmy 	 18.09930 	 -96.59516
vmv 	 39.80783 	 -121.19078
vmw 	 -14.85088 	 38.80519
vmu 	 -17.06013 	 145.32900
vmr 	 -16.21286 	 35.74250
vmp 	 18.28675 	 -96.49456
vmq 	 17.55605 	 -97.19211
tsn 	 -24.36797 	 24.75867
tso 	 -23.57541 	 31.81054
tsl 	 21.36160 	 102.92610
tsj 	 27.36944 	 91.77406
tsk 	 27.80464 	 89.19308
tsh 	 10.15511 	 13.62801
tsi 	 54.62138 	 -130.49631
tsg 	 5.12236 	 118.87969
tsd 	 37.14054 	 22.73411
tsb 	 5.30970 	 36.91390
tsc 	 -22.98910 	 32.42869
tsa 	 -2.29245 	 12.75813
gcr 	 4.94804 	 -52.73359
tsz 	 19.24665 	 -101.63140
tsx 	 -7.55010 	 142.99792
tsv 	 -1.55469 	 11.13589
tsw 	 10.28820 	 5.11073
tst 	 15.26299 	 -2.81616
tsu 	 23.21605 	 120.78663
tsr 	 -15.63770 	 166.76672
brz 	 -5.26505 	 145.76404
tsp 	 11.13303 	 -4.88274
dad 	 -5.34900 	 145.59021
dae 	 8.55031 	 13.45438
daf 	 7.22812 	 -8.24535
NOCODE_Hezhou 	  	 
NOCODE_Duit 	 5.78680 	 -73.02137
daa 	 12.15165 	 18.38502
dac 	 -7.00587 	 146.47431
dal 	 -2.18430 	 40.36999
dam 	  	 
dan 	 54.86550 	 9.36284
dao 	 20.73472 	 93.78532
dah 	 -5.64555 	 146.45496
dai 	 8.52612 	 17.51464
daj 	 12.25982 	 25.31274
dak 	 47.68571 	 -102.11973
faf 	 -10.44791 	 161.66180
lzh 	  	 
dav 	 -3.79347 	 38.57254
daw 	 7.22613 	 126.45792
bcd 	 -7.84311 	 129.74277
daq 	 18.74750 	 81.35982
dar 	 42.42568 	 47.43876
das 	 5.72458 	 -7.35580
NOCODE_Canari 	 -2.47517 	 -78.97905
bjh 	 -4.55527 	 142.83220
dax 	 -13.18057 	 136.21967
daz 	 -3.28643 	 136.42108
kpp 	 18.81375 	 97.12034
kpq 	 -4.53497 	 139.67832
kpr 	 -9.07000 	 149.26655
kps 	 -1.51049 	 131.98485
kpt 	 42.65005 	 46.31511
kpu 	 -8.36572 	 124.44624
kpv 	 64.05268 	 54.94599
kpw 	 -5.16446 	 144.45995
kpx 	 -9.06973 	 147.38403
kpy 	 63.89771 	 166.69474
kpz 	 1.33197 	 34.59914
dje 	 12.85538 	 2.41173
kpa 	 10.70744 	 11.49535
kpb 	 11.29000 	 76.70000
kpc 	 0.69618 	 -67.50277
NOCODE_Lower-Riverland 	  	 
kpf 	 -6.16163 	 147.27997
kpg 	 1.00000 	 154.67000
kph 	 8.06653 	 -0.80295
kpi 	 -2.33349 	 136.79020
kpj 	 -11.18812 	 -50.34918
kpk 	 7.58343 	 10.16422
kpl 	 4.51093 	 20.31083
NOCODE_Pirriya 	 -25.48007 	 142.54851
kpn 	 -11.66300 	 -61.24600
kpo 	 7.44776 	 0.83312
NOCODE_Lianmin-Yao 	  	 
lfa 	 5.05845 	 11.11402
bgl 	 18.18657 	 104.95342
rey 	 -14.83332 	 -67.08332
res 	 10.77046 	 4.62395
NOCODE_Juri 	 -1.35888 	 -69.98474
cwt 	 12.48255 	 -16.74835
ret 	 -8.22481 	 124.35951
rej 	 -3.33056 	 102.43359
NOCODE_Kawarrang-Ogh-Undjan 	  	 
rei 	 18.12125 	 82.49957
ren 	 14.60660 	 107.85923
rel 	 2.27065 	 37.36078
rem 	 -7.33333 	 -74.08332
reb 	 -8.53361 	 120.97294
bab 	 12.31277 	 -16.05858
rea 	 -5.51361 	 145.71580
cwe 	 -6.50666 	 38.44485
reg 	 -1.83511 	 33.04883
cwg 	 3.83331 	 102.08116
ree 	 2.71903 	 114.16931
bwp 	 -6.37255 	 140.45116
qup 	 -3.32733 	 -76.52697
qus 	 -27.82096 	 -63.24657
bws 	 2.40195 	 18.78408
bwt 	 4.53307 	 9.52200
bwu 	 10.57629 	 -1.26748
quw 	 -0.76271 	 -77.54039
quv 	 15.27401 	 -91.10904
quy 	 -13.84714 	 -74.32246
qux 	 -13.11443 	 -75.76589
bwz 	 -3.23686 	 11.95952
quz 	 -14.08527 	 -71.76625
qua 	 36.94712 	 -94.66336
bwa 	 -21.37772 	 165.07583
bwb 	 -18.53081 	 177.63658
qub 	 -9.57135 	 -75.59401
bwd 	 -9.51158 	 150.29725
qud 	 -0.36205 	 -78.25868
qug 	 -1.36727 	 -78.85209
quf 	 -6.17150 	 -79.46799
qui 	 47.91056 	 -124.60311
bwi 	 2.17858 	 -67.77038
bwj 	 11.65243 	 -3.17735
bwk 	 -9.82577 	 148.81480
bwl 	 -1.63062 	 26.45082
bwm 	 -4.39429 	 143.87294
bwn 	 27.96488 	 110.47275
bwo 	 10.65962 	 35.34498
awn 	 10.98191 	 36.69164
pgg 	 32.97526 	 76.55688
pga 	 5.65400 	 28.77400
ihp 	 -2.81013 	 132.27102
ihw 	  	 
pgi 	 -3.04649 	 141.24636
pgu 	 1.21340 	 127.78005
pgs 	 9.30400 	 11.19600
NOCODE_Sisiqa 	 -7.00000 	 156.83000
NOCODE_Manao 	 -3.19920 	 -60.10712
hea 	 26.63375 	 108.16223
udu 	 9.16012 	 34.22927
ogu 	 4.74842 	 6.90580
NOCODE_Muangphe 	 23.63196 	 105.18229
ogo 	 4.70908 	 7.44363
uda 	 4.70196 	 8.06562
udg 	  	 
ude 	 46.63086 	 135.67762
udj 	 -5.69329 	 134.25689
ogg 	 4.90943 	 6.54706
udi 	 40.90000 	 47.72360
udl 	 10.95502 	 14.13782
ogb 	 4.75352 	 6.34034
tdv 	 9.09143 	 8.58194
NOCODE_Pollapese 	  	 
tdu 	 6.36389 	 116.54476
mjo 	 8.45063 	 77.09301
nqg 	 6.75763 	 2.64908
nqk 	 9.43401 	 1.49505
nqn 	 -8.62183 	 142.03236
nqm 	 -7.93553 	 138.01878
mii 	 18.63030 	 -98.10459
mih 	 16.31585 	 -97.81145
mik 	 26.08142 	 -80.90847
mij 	 6.58050 	 10.22674
mim 	 17.49437 	 -98.46738
mil 	 17.06713 	 -97.01013
mio 	 16.30430 	 -97.99660
min 	 4.17000 	 96.25000
mia 	 40.00000 	 -90.00000
mic 	 45.99412 	 -65.57658
mib 	 17.07133 	 -97.67753
mie 	 17.18234 	 -97.75100
mid 	 31.34431 	 48.81284
mig 	 17.07765 	 -97.54318
mif 	 10.56704 	 14.03144
miy 	 16.88332 	 -98.99160
mix 	 17.33171 	 -97.87907
miz 	 18.12087 	 -96.65907
miq 	 15.15757 	 -84.29417
mip 	 17.61425 	 -97.06568
mir 	 16.94812 	 -95.06806
miu 	 17.72476 	 -97.76366
mit 	 18.21229 	 -97.95722
miw 	 -7.66067 	 145.66943
sfw 	 6.31720 	 -2.73146
sfm 	 22.56383 	 101.95005
sfe 	  	 
jur 	 -10.93541 	 -53.34717
ckb 	 35.65387 	 45.80774
ckl 	 10.89767 	 12.90198
cko 	 10.28389 	 0.56021
ckh 	 21.41337 	 92.59529
cku 	 30.40957 	 -92.70902
ckt 	 68.64356 	 170.04503
ckv 	 24.69475 	 121.64463
ckq 	 12.24917 	 20.87897
cks 	 -22.22768 	 166.54637
ckr 	 -4.46941 	 151.98005
NOCODE_Dharumbal 	  	 
cky 	 9.00924 	 9.16071
ckx 	 6.26979 	 9.77746
dbi 	 10.22873 	 7.96099
kbj 	 5.03525 	 25.74914
dbj 	 5.29059 	 118.51493
szn 	 -2.30765 	 125.96560
dbl 	 -17.45162 	 145.54420
dbo 	 10.19107 	 9.94759
dbn 	 -1.38946 	 130.92525
dba 	 14.81163 	 -3.77092
szc 	 4.12170 	 102.81572
dbb 	 10.63147 	 10.43937
dbe 	 -2.05082 	 139.11609
szg 	 -1.92256 	 17.29650
dbg 	 14.58719 	 -3.56855
sze 	 9.50764 	 34.64486
dby 	 -7.82096 	 142.77883
shi 	 29.78538 	 -7.77879
dbq 	 10.35215 	 13.63177
dbp 	 12.80297 	 11.33668
szp 	 -2.07971 	 132.15658
dbr 	 1.21790 	 43.33041
szv 	 3.96758 	 9.36535
szw 	 0.51111 	 128.08564
dbw 	  	 
dbv 	 10.50427 	 8.19543
ksu 	 26.88946 	 93.99325
kst 	 11.82394 	 -2.97518
ksw 	 17.98720 	 97.71262
ksv 	 -3.61459 	 25.29230
jaz 	 -20.66477 	 164.67594
ksp 	 7.64973 	 16.73438
kss 	 8.32449 	 -10.33767
jay 	 -12.08531 	 134.87665
jav 	 -0.57231 	 110.88484
jat 	 48.61600 	 37.30000
jau 	 -3.32519 	 134.87891
jar 	 9.42456 	 10.21664
jas 	 -22.30010 	 166.44490
ksz 	 23.57571 	 83.84537
kse 	 -8.66368 	 146.87435
